2 5
2 78
1 64
1 11
6 69
3 69
2 48
1 56
6 7
3 86
3 45
2 63
1 45
6 95
5 18
3 62
2 42
4 46
3 51
9 36
15 73
1 28
6 44
5 60
16 84
2 68
6 51
3 79
1 67
1 54
4 5
4 82
2 53
1 59
5 77
4 16
3 40
3 85
1 40
2 32
14 15
5 21
4 35
7 22
5 34
1 84
2 90
7 35
5 63
3 12
2 28
2 73
8 12
1 12
6 60
3 74
4 68
2 11
1 49
7 57
3 95
4 26
9 75
1 38
3 80
4 98
4 32
1 21
2 80
4 51
2 18
2 95
3 11
1 68
1 15
2 74
1 73
2 12
1 60
6 76
4 31
4 84
2 59
1 33
3 90
5 30
4 42
3 34
1 99
2 38
12 13
1 16
2 85
9 40
1 82
1 5
2 23
3 6
1 71
3 27
2 49
1 63
8 25
6 73
3 44
2 60
2 43
5 46
4 58
2 86
9 43
1 19
6 45
4 53
1 93
2 24
3 78
4 64
1 66
9 13
4 11
1 53
3 67
4 6
2 50
3 22
5 7
3 84
6 74
1 47
3 60
2 44
11 82
4 63
1 30
5 99
5 62
1 88
1 3
8 13
2 29
4 8
4 69
2 8
1 48
1 77
7 56
13 37
4 80
2 55
3 21
6 87
3 83
11 14
3 38
13 63
1 20
13 65
4 60
1 86
1 25
2 92
5 49
3 10
1 91
1 14
2 75
7 50
4 79
4 13
3 31
2 13
8 82
3 93
4 24
2 56
1 32
5 29
4 43
3 37
2 39
4 38
2 82
8 33
1 23
1 81
2 65
1 4
3 9
2 3
1 70
1 9
2 76
6 59
13 94
4 95
1 75
5 72
2 61
1 35
9 64
10 94
4 40
3 32
5 82
4 59
3 53
1 92
10 33
1 7
3 4
2 4
5 9
4 7
2 51
5 6
4 18
3 87
1 46
5 88
4 45
4 56
3 48
2 88
1 29
5 98
2 26
2 71
1 2
3 76
1 76
5 12
3 65
3 20
4 81
1 36
2 97
2 52
3 82
3 41
1 41
9 17
5 91
6 91
4 34
5 22
9 83
5 35
2 16
1 24
7 85
3 13
2 31
9 53
1 90
1 13
3 75
3 30
1 79
10 79
2 10
8 83
4 25
4 86
3 92
1 39
18 50
5 65
4 97
2 36
3 36
8 47
5 41
3 98
3 57
1 22
2 83
11 95
1 80
3 8
1 8
6 56
4 30
2 58
100 405
43 71
4 71
8 71
71 92
4 43
8 43
43 84
43 61
4 8
4 84
1 4
4 7
8 84
1 8
8 81
8 30
1 84
81 84
10 84
84 91
1 81
1 10
1 58
1 60
10 81
58 81
27 81
32 81
10 58
10 27
10 71
10 25
27 58
58 71
43 58
15 58
27 71
27 43
4 27
20 27
61 92
7 92
30 92
62 92
7 61
30 61
61 91
23 61
7 30
7 91
7 60
7 50
30 91
30 60
30 32
30 59
60 91
32 91
25 91
5 91
32 60
25 60
15 60
14 60
25 32
15 32
20 32
6 32
15 25
20 25
25 92
25 94
15 20
15 92
15 61
3 15
20 92
20 61
7 20
18 20
23 62
50 62
59 62
45 62
23 50
23 59
5 23
23 33
50 59
5 50
14 50
50 100
5 59
14 59
6 59
29 59
5 14
5 6
5 94
5 75
6 14
14 94
3 14
14 49
6 94
3 6
6 18
6 56
3 94
18 94
62 94
79 94
3 18
3 62
3 23
3 24
18 62
18 23
18 50
2 18
33 45
45 100
29 45
45 64
33 100
29 33
33 75
33 44
29 100
75 100
49 100
21 100
29 75
29 49
29 56
29 76
49 75
56 75
75 79
22 75
49 56
49 79
24 49
31 49
56 79
24 56
2 56
26 56
24 79
2 79
45 79
79 98
2 24
24 45
24 33
24 38
2 45
2 33
2 100
2 28
44 64
21 64
64 76
63 64
21 44
44 76
22 44
44 69
21 76
21 22
21 31
21 53
22 76
31 76
26 76
40 76
22 31
22 26
22 98
9 22
26 31
31 98
31 38
31 66
26 98
26 38
26 28
26 52
38 98
28 98
64 98
39 98
28 38
38 64
38 44
38 77
28 64
28 44
21 28
17 28
63 69
53 63
40 63
35 63
53 69
40 69
9 69
69 80
40 53
9 53
53 66
53 86
9 40
40 66
40 52
16 40
9 66
9 52
9 39
9 48
52 66
39 66
66 77
46 66
39 52
52 77
17 52
47 52
39 77
17 39
39 63
39 73
17 77
63 77
69 77
77 87
17 63
17 69
17 53
13 17
35 80
35 86
16 35
35 68
80 86
16 80
48 80
36 80
16 86
48 86
46 86
67 86
16 48
16 46
16 47
16 37
46 48
47 48
48 73
48 99
46 47
46 73
46 87
46 85
47 73
47 87
13 47
47 83
73 87
13 73
35 73
51 73
13 87
35 87
80 87
87 89
13 35
13 80
13 86
13 55
36 68
67 68
37 68
42 68
36 67
36 37
36 99
36 70
37 67
67 99
67 85
67 97
37 99
37 85
37 83
37 65
85 99
83 99
51 99
74 99
83 85
51 85
85 89
78 85
51 83
83 89
55 83
54 83
51 89
51 55
51 68
51 96
55 89
68 89
36 89
19 89
55 68
36 55
55 67
55 57
42 70
42 97
42 65
42 90
70 97
65 70
70 74
11 70
65 97
74 97
78 97
88 97
65 74
65 78
54 65
65 93
74 78
54 74
74 96
41 74
54 78
78 96
19 78
78 82
54 96
19 54
54 57
54 72
19 96
57 96
42 96
34 96
19 57
19 42
19 70
19 95
42 57
57 70
57 97
12 57
11 90
88 90
11 88
90 93
11 93
88 93
41 90
11 41
41 88
41 93
82 90
11 82
82 88
82 93
41 82
72 90
11 72
72 88
72 93
41 72
72 82
34 90
11 34
34 88
34 93
34 41
34 82
34 72
90 95
11 95
88 95
93 95
41 95
82 95
72 95
34 95
12 90
11 12
12 88
12 93
12 41
12 82
12 72
12 34
12 95
100 400
11 96
43 75
37 59
58 68
17 73
45 54
24 80
30 47
67 98
47 50
8 12
37 71
28 52
57 81
60 71
20 25
38 93
10 16
25 46
2 21
6 32
71 95
21 87
23 47
36 92
50 72
28 37
43 96
1 27
69 70
7 35
1 100
35 83
62 89
45 76
29 75
18 58
36 83
55 58
41 98
15 88
19 47
53 69
14 85
3 82
7 62
90 93
27 35
54 70
82 84
32 58
63 97
6 58
13 85
2 85
86 87
42 52
19 23
33 96
30 91
43 73
59 71
31 45
5 56
35 92
24 58
26 68
22 41
30 50
65 67
39 69
15 67
52 78
19 40
12 14
94 98
40 91
37 60
25 97
34 38
21 85
24 55
20 49
62 92
59 95
21 74
20 79
23 50
16 63
47 72
5 50
15 22
8 74
17 96
1 62
9 43
3 81
69 76
27 89
45 70
35 36
55 80
73 75
15 41
64 94
88 98
98 99
45 53
14 74
15 94
66 78
40 47
5 91
9 75
81 90
46 97
81 82
11 17
34 82
61 84
44 51
20 63
2 13
28 42
10 79
29 43
31 76
2 74
9 17
22 99
49 77
12 86
24 26
26 48
65 94
39 70
23 72
28 78
13 14
37 66
5 72
34 57
61 93
38 84
34 61
13 21
11 29
41 88
78 95
64 65
67 99
4 75
88 99
16 77
3 90
30 72
85 87
48 80
1 89
3 93
45 69
7 36
9 33
82 90
46 79
27 62
70 76
7 92
4 11
64 67
65 88
14 86
53 76
14 87
60 78
29 96
59 66
10 97
4 43
61 81
17 33
44 54
27 92
24 48
20 77
39 53
39 44
52 71
50 91
2 87
38 57
52 60
81 93
16 25
12 21
10 46
6 24
92 100
18 26
28 95
8 21
65 99
23 40
8 13
66 71
22 94
56 72
59 60
50 56
82 93
31 69
62 83
51 76
18 68
83 100
55 68
11 73
41 67
33 75
88 94
53 54
74 85
48 58
3 34
68 80
7 83
9 11
61 90
17 75
32 48
63 77
79 97
6 48
42 59
5 23
73 96
33 43
31 44
24 68
77 97
41 99
30 40
65 98
31 39
71 78
5 40
47 56
28 71
15 98
12 87
37 52
47 91
57 82
25 79
38 61
10 25
21 86
32 55
6 18
52 95
23 56
36 100
40 72
19 50
74 87
9 96
17 43
3 38
7 27
35 62
44 76
36 62
4 29
18 48
83 89
48 55
41 94
15 64
67 88
5 47
22 98
31 53
4 96
19 91
3 84
57 90
46 63
81 84
32 68
63 79
6 68
13 86
12 85
42 71
72 91
31 51
11 43
52 59
19 56
5 19
35 100
49 97
85 86
26 80
2 12
30 56
15 65
39 54
23 91
12 74
89 100
28 66
57 61
25 77
34 93
38 82
26 55
49 79
18 32
41 64
60 95
16 49
15 99
1 83
3 57
51 69
9 73
84 90
20 46
27 36
44 70
35 89
4 73
64 98
8 14
42 66
59 78
40 56
60 66
4 9
38 90
46 77
34 81
17 29
54 76
45 51
27 100
12 13
77 79
39 76
36 89
10 20
2 14
6 26
2 86
18 24
26 32
5 30
22 65
22 64
13 87
52 66
16 79
94 99
19 72
25 63
84 93
6 55
29 73
83 92
11 33
41 65
66 95
4 33
64 88
22 88
53 70
16 97
8 85
1 36
3 61
44 69
58 80
7 89
9 29
34 90
27 83
4 17
51 70
7 100
44 45
11 75
20 97
49 63
32 80
6 80
33 73
74 86
51 53
42 60
100 3459
33 55
15 75
49 87
12 91
30 45
74 83
42 58
13 60
53 99
16 31
21 76
77 89
42 75
43 89
7 99
46 62
50 59
68 81
14 21
1 56
21 59
60 98
61 82
24 96
9 88
26 50
46 79
86 88
33 78
15 78
54 63
2 41
22 38
5 36
96 99
9 39
8 23
49 78
30 38
17 39
74 92
37 42
3 74
79 90
62 64
27 68
80 86
18 58
38 55
21 83
78 96
6 94
46 55
67 94
50 52
36 97
1 15
9 95
46 72
33 69
34 75
72 94
2 34
58 61
5 43
9 46
8 16
49 69
12 73
13 91
17 30
37 81
2 83
3 65
42 44
80 83
27 75
10 51
28 73
13 42
18 51
21 90
77 79
43 75
7 93
46 48
11 20
50 53
68 95
1 6
9 70
65 99
86 90
33 92
34 68
15 96
71 73
72 91
19 99
39 98
22 56
5 18
81 99
27 35
12 66
13 82
17 21
37 96
38 88
42 45
23 31
6 63
27 86
13 33
52 72
38 57
21 97
78 82
25 100
43 54
7 88
11 27
14 64
32 86
41 100
9 77
86 99
15 39
72 84
19 94
58 79
59 69
22 49
5 25
81 90
64 97
12 71
13 73
34 54
74 79
37 71
38 81
55 57
6 40
27 93
31 50
35 45
18 45
53 71
6 73
7 79
68 77
31 65
1 20
56 73
24 100
34 94
15 42
72 73
19 85
58 88
59 80
27 53
47 52
38 90
3 46
59 63
6 33
10 38
28 96
31 57
89 96
52 86
35 40
18 38
38 43
7 66
11 13
14 50
19 61
39 60
33 97
51 55
19 80
58 89
22 67
44 94
27 64
47 59
49 97
20 21
3 37
38 67
23 36
62 93
63 91
28 85
52 91
16 65
18 31
43 47
11 56
50 81
32 65
19 56
39 51
41 89
26 32
12 29
15 60
2 7
59 82
22 76
23 76
44 83
45 93
47 62
20 30
38 76
23 59
6 19
62 86
63 94
10 88
28 46
35 58
16 74
18 24
50 74
14 36
32 74
19 47
56 88
39 54
41 96
44 59
65 70
66 74
12 22
30 100
34 97
19 66
23 67
45 92
12 99
69 82
52 60
20 35
3 55
6 28
63 69
28 35
11 87
31 46
77 97
25 71
11 58
50 67
32 55
19 42
39 45
4 91
5 85
44 52
65 93
66 67
2 17
59 100
22 94
44 65
45 83
8 95
47 80
48 72
69 89
70 87
16 47
37 98
20 44
63 80
10 66
11 82
28 60
48 53
16 96
1 72
25 78
24 48
7 46
26 66
11 33
32 64
41 78
4 68
5 84
29 74
45 74
84 95
47 87
48 77
13 99
70 96
16 56
20 49
25 38
6 14
62 97
10 75
48 62
88 91
35 67
36 81
1 95
4 60
78 97
25 85
24 37
7 37
26 75
11 44
51 67
14 79
32 37
75 77
76 87
39 95
41 53
5 91
9 30
66 93
12 57
30 79
15 24
2 99
23 88
80 99
45 65
8 77
47 90
48 86
13 26
70 89
18 99
20 58
3 4
25 45
11 68
48 59
87 100
35 94
36 90
1 86
53 56
60 80
25 92
24 62
7 32
26 84
82 95
33 44
14 72
32 46
36 39
41 60
5 66
8 53
66 86
30 72
15 31
90 96
40 51
45 64
8 70
47 97
48 83
13 17
89 98
17 84
18 92
57 75
20 63
25 52
35 85
36 95
1 45
53 63
21 40
60 69
61 79
24 59
26 85
29 40
14 65
32 43
36 48
40 91
5 73
64 81
29 87
12 55
17 60
91 95
54 75
37 55
55 73
3 99
40 44
49 50
48 92
70 75
17 75
18 93
57 82
3 22
42 87
25 59
88 98
36 72
1 36
92 99
4 47
60 94
24 52
7 10
46 99
29 63
33 58
41 42
40 84
5 56
9 51
8 43
64 90
49 90
17 51
54 84
37 62
55 68
10 22
48 97
17 66
57 89
20 77
21 71
42 96
43 88
28 29
36 77
1 59
21 54
4 24
60 83
61 93
26 39
29 54
33 49
15 65
75 97
40 73
5 63
9 58
8 36
64 71
49 81
17 42
73 87
54 93
2 79
42 56
10 31
16 17
57 96
20 86
21 78
43 95
67 73
31 99
14 27
1 50
93 99
21 61
61 92
24 66
26 48
46 85
51 98
15 76
22 28
5 38
9 33
8 25
49 88
12 94
30 44
73 94
74 82
2 72
3 80
79 88
13 53
53 100
16 26
21 85
77 90
43 90
7 100
46 61
67 68
50 58
68 84
14 20
1 9
60 97
61 83
26 49
9 89
46 78
85 89
86 87
71 96
54 62
2 48
58 59
76 97
22 37
5 45
9 40
49 79
12 83
13 93
30 37
17 40
74 91
37 43
55 85
3 71
79 95
62 63
80 85
13 52
38 54
21 84
43 65
6 93
67 91
50 51
68 89
36 100
1 16
4 11
26 58
46 71
86 96
33 70
34 74
15 86
72 93
2 33
58 68
22 46
5 44
9 47
8 15
49 70
12 76
30 62
37 82
2 82
3 66
42 43
6 53
80 94
27 76
10 50
28 76
13 43
18 50
38 63
78 88
25 30
6 70
43 76
46 47
11 17
67 86
1 7
9 71
65 100
86 89
33 93
34 67
15 93
71 74
72 86
2 58
58 69
22 55
5 19
81 100
30 55
13 83
17 22
37 89
38 87
23 32
6 62
27 83
10 59
38 40
78 81
43 51
11 28
14 63
1 30
92 93
9 78
86 98
33 84
34 92
2 51
58 78
5 26
81 91
64 100
13 74
34 53
6 39
27 94
10 36
28 90
31 55
89 90
52 80
53 72
43 62
26 100
7 80
31 66
14 56
32 94
1 21
56 76
4 98
51 61
15 47
72 76
19 86
2 12
58 87
59 77
22 57
81 82
47 49
13 65
37 79
38 89
59 64
23 42
62 67
63 81
31 58
35 37
53 79
7 71
11 14
50 95
14 49
39 57
41 83
51 56
34 86
19 77
2 13
5 16
27 61
49 98
38 66
3 38
23 33
62 92
31 33
52 94
53 86
16 68
7 58
14 42
32 68
26 31
65 80
12 32
19 72
2 6
59 95
22 75
44 86
45 94
47 67
70 100
74 97
20 29
3 61
6 18
62 85
63 67
10 87
28 45
35 55
16 73
18 23
24 25
11 64
51 87
14 35
32 73
19 48
41 65
4 85
44 62
66 73
12 21
30 99
59 90
23 68
44 75
45 85
8 97
69 83
52 59
16 33
3 56
23 51
6 27
99 100
63 70
11 88
35 50
16 82
1 66
53 92
56 63
25 72
7 44
11 39
51 82
14 92
32 50
36 51
19 39
75 92
76 92
39 46
4 94
5 86
41 72
44 51
9 17
12 14
59 97
22 93
23 91
44 68
45 84
8 90
84 89
47 77
48 71
70 86
16 42
37 99
20 43
23 54
63 77
10 65
11 95
28 59
48 56
88 93
35 73
16 95
4 54
25 79
24 47
11 34
51 73
36 60
19 34
76 81
41 79
4 67
5 93
9 24
66 91
29 75
23 94
45 75
8 87
84 98
48 80
13 100
70 95
16 55
20 52
3 10
25 39
10 74
11 90
28 52
48 61
35 68
36 84
1 96
4 59
60 74
25 86
24 40
7 38
11 41
14 78
32 40
41 54
4 76
8 63
66 84
29 66
12 60
30 78
54 72
40 53
23 85
27 28
47 95
69 80
70 72
16 64
18 98
57 69
87 97
35 91
36 89
21 26
4 36
60 79
25 93
24 61
7 29
26 83
82 94
29 42
33 45
32 45
36 42
19 20
39 87
40 93
5 67
41 61
8 56
29 89
15 32
54 65
40 46
27 99
8 69
45 57
49 60
48 94
13 18
17 85
57 76
25 53
63 98
36 66
1 46
57 59
21 33
4 41
26 92
7 24
83 93
29 33
33 36
39 74
5 74
61 63
29 88
30 96
17 61
91 96
54 74
37 56
55 74
3 100
40 43
45 56
10 20
49 51
48 91
70 74
18 84
42 86
25 60
1 37
21 48
4 18
60 93
61 71
26 93
7 15
46 98
29 64
33 59
39 65
40 83
5 49
8 38
64 89
49 91
12 47
30 89
73 81
54 83
37 63
45 47
10 21
48 100
17 67
18 85
57 90
20 80
21 72
42 95
28 32
67 79
36 80
1 60
4 23
60 86
24 76
46 91
29 55
71 99
75 98
40 76
9 59
64 66
12 40
30 82
17 43
73 88
37 38
2 78
42 55
10 30
16 20
18 78
57 97
20 85
21 79
42 72
31 100
14 26
1 51
93 100
21 62
61 85
26 47
9 83
46 84
33 73
15 73
22 27
5 39
40 65
8 28
64 79
49 73
12 93
30 43
34 48
17 34
73 95
74 81
37 45
2 71
3 77
42 64
79 85
16 25
20 94
21 86
77 91
42 73
43 71
46 60
50 57
68 83
60 100
61 84
24 90
9 90
26 56
46 77
85 90
33 80
14 100
71 93
54 61
2 47
76 100
22 36
5 46
9 41
8 17
30 36
13 94
17 25
74 90
37 44
2 96
3 72
55 86
80 88
10 16
16 98
20 99
77 82
6 92
46 53
11 23
68 92
32 98
24 87
9 65
26 57
85 97
86 95
34 73
15 91
72 96
2 40
58 67
22 45
5 21
8 10
49 71
30 61
13 85
17 32
73 77
37 83
2 81
3 95
6 52
80 93
27 73
10 49
13 44
52 65
38 62
21 92
78 87
6 69
67 83
31 85
1 8
61 98
9 72
19 97
58 76
22 54
5 20
30 54
13 84
17 23
74 76
37 90
38 86
23 29
6 61
62 80
27 84
13 35
52 74
18 42
38 39
21 99
78 80
43 52
7 86
11 25
68 74
31 96
14 62
32 88
1 31
56 78
9 79
66 100
86 97
33 85
34 91
72 78
19 92
2 50
58 77
59 67
22 63
5 27
44 98
27 44
13 75
37 65
38 95
3 81
55 63
23 24
62 73
27 91
10 35
28 89
31 56
89 91
52 79
35 43
18 35
43 59
7 77
68 79
31 71
14 55
32 93
1 22
93 95
56 75
51 62
34 84
15 48
19 83
58 86
81 83
47 50
13 66
73 98
37 80
38 72
62 66
63 82
10 44
53 80
16 70
18 28
7 72
50 94
31 74
14 48
39 58
41 84
12 26
33 99
34 85
15 55
51 53
19 78
2 4
58 95
22 65
5 9
44 96
27 62
47 57
38 65
3 35
94 100
6 24
63 89
28 87
31 34
35 61
16 67
18 29
53 87
43 45
51 93
32 67
75 87
39 49
41 91
5 97
9 100
12 31
15 58
19 69
2 5
44 85
70 99
20 32
23 57
6 17
62 84
63 68
10 86
28 48
31 41
35 56
53 94
1 76
25 66
24 28
11 61
19 45
39 44
4 88
44 61
65 72
66 80
12 24
30 98
2 30
22 83
23 65
44 78
45 86
8 100
47 75
69 84
52 62
20 37
23 52
63 75
28 37
87 93
35 79
16 81
1 67
77 99
25 73
11 40
50 65
36 54
19 40
41 73
4 93
9 18
29 77
12 13
2 23
59 98
22 92
23 92
44 67
45 77
8 89
47 78
69 91
70 85
16 41
20 46
3 16
25 33
10 72
11 96
48 55
87 88
88 96
35 74
16 90
1 90
4 53
25 80
24 42
7 36
26 72
82 99
14 84
15 100
36 59
19 31
41 80
4 70
65 86
29 76
15 19
40 63
23 83
84 97
47 85
48 79
13 29
16 50
20 51
3 7
25 40
6 12
10 73
11 71
28 51
48 64
35 65
36 83
1 81
4 62
60 73
25 87
24 39
7 27
26 73
11 42
51 65
14 77
32 39
19 26
41 55
4 75
5 69
9 32
66 83
29 67
12 59
30 77
15 22
40 56
45 67
8 79
47 96
48 88
69 73
70 71
16 63
18 97
20 60
25 47
11 66
67 99
35 92
36 92
1 88
21 27
60 66
25 94
24 64
7 30
26 82
33 46
14 70
32 48
39 88
41 62
5 68
8 55
64 86
30 70
54 80
40 45
27 100
8 72
45 58
48 93
13 19
18 90
57 77
20 65
43 100
11 73
35 83
53 57
1 47
57 60
4 44
60 71
24 53
7 21
26 91
82 86
29 34
33 37
39 79
61 64
9 14
8 48
64 83
29 81
12 41
91 93
3 97
45 49
49 52
70 73
17 77
18 83
57 84
20 74
42 85
10 100
88 100
36 74
1 38
21 41
4 17
60 96
61 72
26 36
7 16
46 97
29 57
33 60
41 44
40 78
5 50
9 53
64 92
49 92
12 34
30 88
17 53
73 82
54 82
37 64
55 66
45 48
10 28
48 99
17 68
18 76
57 91
20 79
42 94
43 86
67 80
36 79
1 61
4 26
60 85
61 95
24 75
26 37
33 51
15 71
71 100
40 75
9 60
8 30
64 65
12 39
30 81
17 44
73 89
54 91
37 39
10 29
13 64
16 19
18 77
57 98
77 93
42 71
67 71
31 97
14 25
1 52
21 63
61 86
24 68
26 46
46 83
33 74
15 74
71 91
22 26
5 40
40 68
9 35
8 27
64 74
49 74
12 96
30 42
17 35
73 96
74 88
55 84
2 70
42 63
79 86
27 72
16 28
18 70
20 93
21 87
77 92
42 80
43 72
6 82
46 59
14 18
1 11
56 98
4 8
60 99
26 55
9 91
46 76
14 99
15 81
71 94
54 60
2 46
22 35
5 47
8 20
49 65
12 85
13 95
34 40
2 95
3 69
79 93
80 87
27 79
10 15
13 46
16 97
18 63
38 52
77 83
78 93
43 79
46 52
67 89
31 83
1 2
24 82
9 66
26 64
85 98
86 94
33 72
15 92
71 85
2 39
58 66
22 44
5 22
8 9
49 72
12 78
30 60
73 78
37 84
2 88
3 96
23 27
6 51
80 96
27 74
10 56
28 78
13 37
78 86
25 32
43 74
7 84
11 31
67 84
61 99
9 73
33 95
34 65
90 100
2 64
58 75
22 53
5 29
12 67
34 50
74 75
37 91
38 85
6 60
27 81
10 57
28 67
13 36
18 41
1 97
21 100
43 49
7 75
31 93
14 61
32 87
1 32
92 95
56 77
66 99
33 86
15 38
72 77
19 89
2 49
58 84
59 68
22 62
5 28
81 93
27 41
47 48
37 66
55 64
3 82
6 37
62 72
27 92
10 34
31 53
89 92
35 44
53 66
38 47
43 60
26 98
7 78
14 54
32 96
93 96
56 70
4 100
51 59
19 84
2 10
58 85
59 75
22 71
81 84
27 52
47 55
13 67
73 99
37 73
59 62
6 46
10 43
28 81
31 64
53 73
16 69
7 69
31 79
14 47
32 69
56 67
41 85
12 25
33 100
51 54
15 56
2 3
59 86
22 80
44 95
27 59
47 58
49 100
20 26
3 36
38 80
94 99
23 39
6 23
62 90
63 90
10 84
28 42
52 96
35 62
16 78
18 20
53 88
43 46
24 30
7 64
11 51
51 94
14 40
32 78
19 51
75 88
56 92
39 50
5 98
26 29
65 66
12 18
15 63
54 98
19 70
2 28
59 93
23 79
44 88
45 96
47 65
69 86
70 98
16 38
20 31
3 59
38 73
6 32
62 83
63 65
31 42
35 53
16 75
1 77
18 21
53 95
24 27
7 55
50 79
51 85
14 33
32 75
75 95
39 41
4 87
44 64
65 89
66 79
12 23
30 97
2 29
22 82
79 99
44 77
8 99
47 76
20 40
95 99
23 49
6 25
63 76
10 94
28 40
35 80
16 84
1 68
56 57
77 100
7 42
11 37
50 72
51 80
14 90
32 52
36 53
19 37
75 90
76 94
41 74
4 96
44 53
9 19
65 96
66 72
29 78
12 16
55 100
2 22
22 91
23 89
44 70
45 78
84 91
47 83
48 65
69 92
70 84
17 98
16 44
20 45
10 71
11 93
28 61
48 50
35 71
21 22
4 56
25 81
24 41
7 33
82 98
11 48
51 71
14 83
15 97
36 62
19 32
39 91
4 69
5 95
41 49
44 46
9 26
65 87
66 89
29 69
15 20
22 100
23 84
40 58
45 69
8 81
84 100
47 86
48 74
13 30
70 93
17 89
16 49
20 54
3 8
42 97
25 41
6 11
10 80
11 72
28 54
35 66
36 86
4 61
60 76
25 88
26 80
7 28
29 45
51 66
14 76
32 34
75 76
41 56
4 78
5 70
8 57
66 82
29 68
30 76
15 27
90 92
54 70
40 55
45 68
8 74
48 87
13 21
69 74
17 96
57 71
20 59
94 96
25 48
11 79
67 100
36 91
21 28
4 38
60 65
25 95
26 81
7 19
82 84
83 100
29 44
33 47
14 69
36 44
39 85
40 95
41 63
64 85
29 91
12 51
15 30
90 93
54 79
40 48
27 97
45 59
49 62
17 87
18 89
20 68
3 26
42 83
35 84
36 68
1 48
53 58
57 61
61 74
24 56
26 90
82 85
83 91
50 100
39 80
9 15
64 94
29 82
17 63
91 94
37 50
55 80
3 98
10 18
52 98
17 78
18 82
57 85
20 73
42 92
25 62
10 99
68 98
88 99
36 73
1 39
60 95
61 65
24 77
7 13
46 96
29 58
41 45
5 51
64 91
12 33
30 87
17 54
73 83
37 57
2 75
55 71
10 27
28 97
17 69
16 21
18 75
57 92
20 82
42 93
1 62
21 49
4 25
60 88
61 96
26 44
97 98
29 49
85 86
33 52
15 72
71 97
40 70
9 61
49 84
73 90
37 40
2 68
55 90
79 84
13 57
16 30
18 68
57 99
20 87
42 70
6 88
67 72
31 98
14 24
21 64
61 87
24 67
9 85
85 93
71 92
2 44
40 67
5 33
